company,stand,overview,address,website,detail_url
BLIFY,K103,"Blify
est une solution de formation
intégrée directement dans Microsoft Teams, Slack ou Whastapp
. Plus besoin de plateforme séparée : les collaborateurs s’entraînent là où ils travaillent déjà.
Nous aidons les entreprises à former efficacement :
leurs managers
(feedback, 1:1, coaching, conversations difficiles),
leurs équipes commerciales
(préparation de rendez-vous, argumentaire, négociation, écoute active),
l’ensemble des collaborateurs à l’IA
(prompting, usages métiers, productivité).
Blify propose des simulations IA sous forme de jeux de rôle et micro-contenus personnalisés au contexte de l’entreprise et du collaborateur. Résultat :
engagement x10
par rapport aux LMS traditionnels et un impact mesurable sur la performance managériale et commerciale.
Blify est
Future40
2025 et sélectionnée par UNLEASH et The Josh Bersin Company comme
parmi les startups les plus prometteuses d'Europe
.","32 RUE DE PARIS
BOULOGNE-BILLANCOURT
92100
France",https://www.blify.co/fr/,https://www.learningtechnologiesfrance.com/exposants/blify
ACTUENLIGNE / BOMBADIL,P73,"Bombadil Production conçoit et réalise des modules de e-learning, des motions design, des tutos, des vidéos, des Mooc et met en place des LMS. Tout cela sur mesure!","9 Avenue Daniel Perdrigé
Neuilly-Plaisance
SEINE-SAINT-DENIS
93360
France",https://bombadilproduction.com/,https://www.learningtechnologiesfrance.com/exposants/bombadil-actuenligne
BOOSTYOURIA,P71,"Nouvelles
BoostYourIA – Organisme français de référence en formation, conseil et accompagnement à l’intégration de l’IA
Boost Your IA accompagne les entreprises à transformer l’intelligence artificielle en
levier concret de performance
, grâce à des formations accessibles, du conseil stratégique, des audits ciblés et un accompagnement entièrement sur mesure.
Notre mission est claire :
passer de la simple sensibilisation aux résultats business concrets
.
Nous privilégions une approche personnalisée, centrée sur vos enjeux et vos résultats. Aucun déploiement ne se ressemble : chaque projet IA est co-construit avec vous, à partir de
vos processus, de vos métiers, de votre niveau de maturité et de votre secteur d’activité.
Nous réalisons d’abord un diagnostic de maturité IA et identifions les cas d’usage à fort ROI. Nous formulons ensuite des recommandations concrètes portant sur les outils, la gouvernance, la sécurité et les méthodes, avant de définir avec vous une feuille de route IA adaptée à votre organisation. Cette stratégie se traduit par des formations opérationnelles, directement reliées à vos métiers et à vos secteurs, complétées par du coaching individuel ou collectif pour sécuriser les usages et ancrer les pratiques dans la durée. L’objectif est d’
industrialiser les usages IA
et de rendre les gains visibles et mesurables.
Notre différence est simple :
aucune formation sur étagère
. Nous proposons une pédagogie concrète, interactive et orientée terrain, avec une personnalisation systématique par métier et par secteur. Nous vous accompagnons également dans la mobilisation des financements disponibles.
Nos programmes sont
100 % orientés pratique
et s’appuient sur vos cas d’usage réels, ceux qui font évoluer réellement votre activité. Nos interventions prennent des formes variées : formations intra-entreprise personnalisées, audits et coaching de dirigeants ou d’équipes projets, conférences, webinaires et team building IA pour fédérer et embarquer vos collaborateurs.
Notre objectif :
une stratégie claire, des équipes équipées, des usages sécurisés et des gains mesurables en productivité, en qualité et en performance.
Passez de la curiosité à la performance
: rencontrons-nous et construisons ensemble une stratégie IA concrète, utile et rapidement créatrice de valeur pour votre organisation.","41 Rue Camille Desmoulins
Issy-les-Moulineaux
92130
France",https://www.boostyouria.com/,https://www.learningtechnologiesfrance.com/exposants/boostyouria
BUSUU FOR BUSINESS,C95,"Nouvelles
Busuu for Business est une solution primée d apprentissage des langues en ligne, utilisée par des organisations dans le monde entier. La plateforme associe technologie intelligente et interactions humaines afin d aider les employés à développer des compétences de communication réelles et utiles dans leur travail quotidien. Les apprenants progressent grâce à des leçons courtes et flexibles, puis pratiquent en direct avec des enseignants certifiés. Ils échangent aussi avec des locuteurs natifs dans la communauté Busuu, ce qui place la dimension humaine au coeur de leur apprentissage et renforce leur confiance.
La plateforme utilise aussi des outils d IA comme Busuu Conversations, Speaking Practice et Mistake Repair pour offrir un retour immédiat sur la grammaire, la prononciation et le vocabulaire, ce qui aide les apprenants à gagner en assurance tout en gardant une approche simple et humaine.
Les entreprises choisissent Busuu for Business pour améliorer la collaboration internationale, soutenir le développement professionnel et offrir des compétences linguistiques adaptées aux besoins du terrain. Grâce à du contenu sectoriel, des parcours personnalisés et des rapports clairs, Busuu for Business rend l apprentissage des langues plus accessible, efficace et profondément humain.","5th Floor, Business Cube
43 Worship Street
London
EC2A 2DU
United Kingdom",https://business.busuu.com/,https://www.learningtechnologiesfrance.com/exposants/busuu-for-business
CAMPUSNA,M45,"Campusna est une Edtech qui fournit des solutions d’apprentissage et de formation destinées aux entreprises et aux institutions
éducationnelles.

Notre approche s'appuie sur l'innovation pédagogique et un concept élaboré par une équipe de spécialistes et experts du domaine de l'éducation et des technologies.

Campusna, une start-up prometteuse qui a connu une croissance significative a su saisir des opportunités et développer son activité, passant d’une équipe initiale restreinte à une équipe solide de 30
collaborateurs compétents.","74 AVENUE KLEBER
PARIS
PARIS
75116
France",http://www.campusna.com,https://www.learningtechnologiesfrance.com/exposants/campusna
CARDS,E40,"Cards : Microlearning & Moteur d'ancrage unique, innovant !
Nous aidons les organisations à transformer la connaissance en impact durable grâce au microlearning assisté par l’IA.
Alternative agile
aux LMS traditionnels,
et compatible SIRH, Cards permet de
créer, automatiser et déployer des expériences de formation courtes, engageantes et mémorables
.
Au cœur de notre solution :
la Learning Routine®
, un moteur d’ancrage fondé sur les neurosciences, conçu pour
lutter contre l’oubli et stimuler l’engagement
.
Notre outil auteur intuitif permet de
recycler vos contenus existants
en micro-formations mobiles intégrant vidéos, textes et quiz —
en quelques minutes, pas en plusieurs jours.
Cards a été pensé pour
la rapidité, la simplicité et la mesure de l’impact.
Suivez l’engagement et la rétention en temps réel, et garantissez que
chaque minute de formation serve la performance, l’agilité et les résultats opérationnels.","12 RUE DE LA PART DIEU
LYON
RHONE
69003
France",https://www.cards-microlearning.com,https://www.learningtechnologiesfrance.com/exposants/cards
CARTOONBASE,A32,"Le seul cabinet de conseil qui s'appelle Cartoonbase
Un lieu où consultants et artistes travaillent ensemble pour aider les organisations à se transformer ou à transformer la société.
Nous pensons que le changement ne se décrète pas : il se raconte, se visualise, se partage. C’est pourquoi nous associons stratégie et design visuel pour faire émerger des histoires engageantes, compréhensibles et mémorables.
Concrètement, nous accompagnons les organisations sur leurs enjeux de transformation interne, d’innovation, d’apprentissage et de communication.
Notre méthode repose sur l’approche à deux têtes : une collaboration étroite entre designers stratégiques et designers visuels, pour allier vision business et impact émotionnel. Grâce à la co-création, nous aidons les organisations à embarquer leurs équipes autour d’une vision commune.","Rue du Mail 13
Ixelles
PARIS
1050
Belgium",http://www.cartoonbase.com,https://www.learningtechnologiesfrance.com/exposants/cartoonbase
CEGID,H30,"Accélérez la performance RH de votre entreprise !
Cegid est un acteur majeur des solutions de gestion pour les fonctions Finance, RH, Paie et Retail. Présent dans plus de 130 pays, Cegid accompagne la transformation des directions RH grâce à des solutions SaaS innovantes, simples à prendre en main et parfaitement adaptées aux enjeux métiers.
Notre offre RH :
Cegid HR est une plateforme complète pour piloter tous les processus RH : recrutement, onboarding, gestion des compétences, formation, entretiens et carrière.
Une expérience collaborateur fluide, pensée pour les RH comme pour les managers et les salariés.
Une gestion RH unifiée, collaborative et innovante, au service de votre capital humain","SERVICE COMPTABILITE FOURNISSEURS
52, QUAI PAUL SEDALLIAN
LYON CEDEX 09
RHONE
69279
France",https://www.cegid.com/fr/produits/cegid-hr/,https://www.learningtechnologiesfrance.com/exposants/cegid
CEGOS,F72,"Acteur majeur de la formation professionnelle, Cegos accompagne les entreprises et les individus dans le développement des compétences qui font la différence.
Nous concevons des solutions adaptées à chaque besoin :
Formations Inter
pour répondre aux besoins individuels
Dispositifs Intra
pour former vos équipes au moment et à l'endroit qui vous conviennent
Programmes Sur-Mesure
pour répondre à vos enjeux stratégiques
Offre Internationale
pour harmoniser vos pratiques dans le monde entier
L’innovation est au cœur de notre ADN.
Forts de ces 100 ans d’expertise, nous réinventons la formation pour accompagner les entreprises dans leur transformation. Loin de s’arrêter au passé, nous sommes plus que jamais tournés vers l’avenir, incarnant l’innovation pour façonner l’apprentissage de demain.","19, rue René Jacques
ISSY LES MOULINEAUX CEDEX 9
92798
France",https://www.cegos.fr/,https://www.learningtechnologiesfrance.com/exposants/cegos
CENTRE INFFO,R76,"En 2026, Centre Inffo célèbre cinquante ans
d’engagement au service de la formation
professionnelle et de l’apprentissage.
Depuis un demi-siècle, nous accompagnons les
acteurs du secteur en éclairant les réformes, en
partageant les savoirs et en contribuant à la montée
en compétences de tous.
Cette année marque une nouvelle étape : la fin de
notre statut d’opérateur de l’État ouvre un cycle
inédit. Plus que jamais, nous affirmons notre rôle
de repère indépendant, guidé par l’impartialité, la
rigueur et la proximité avec le terrain.
Ce catalogue incarne cette dynamique : une offre
renouvelée, ouverte à tous et tournée vers l’avenir, au
service de celles et ceux qui font vivre la formation.
Fidèle à son histoire, Centre Inffo demeure au cœur
de l’écosystème, fort de son expertise et porté par
une ambition inchangée : construire ensemble les
50 prochaines années de la formation !","4 Avenue du Stade de France
Saint-Denis
SEINE-SAINT-DENIS
93210
France",https://www.centre-inffo.fr/,https://www.learningtechnologiesfrance.com/exposants/centre-inffo
